"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"960491707681849350","","","2018-02-05 12:34:02 +0000","<a href=""http://www.163.com"" rel=""nofollow"">KNIVES OUT</a>","https://t.co/ZYDwqDnqak","","","","https://twitter.com/syunpon217/status/960491707681849350/photo/1"
"960477863609737216","","","2018-02-05 11:39:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @icoxfog417: コードをキレイにTwitter上で共有できるサービス。共有したいコードを張り付けてテーマを選択し、ツイートボタンを押すといい感じにコードの画像が添付できる。 https://t.co/y9a9IxAevN","960416629262753792","337419400","2018-02-05 07:35:42 +0000","https://twitter.com/github/status/959819913803137025,https://twitter.com/github/status/959819913803137025"
"960459910579240960","960459769424179200","842674356421505024","2018-02-05 10:27:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://t.co/T9WJO5H6RI","","","","https://nippori30.herokuapp.com/popute/"
"960459769424179200","","","2018-02-05 10:27:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ブツリカガクブ https://t.co/cJaQynwlZ7","","","","https://twitter.com/syunpon217/status/960459769424179200/photo/1"
"960456417026043904","","","2018-02-05 10:13:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","「Unityの寺子屋」届きました！

実際にゲームアプリを開発する時に役に立つ情報がたくさん詰まっていました
自分が知っていた方法よりもよりスマートな実装方法が分かりました
アプリ内広告などについても分かりやすく説明されています
Unity入門後のステップアップにオススメです！

#和尚本 https://t.co/5AkAewHgzd","","","","https://twitter.com/kumanbow/status/959026090059513856"
"960413481714425856","","","2018-02-05 07:23:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RTすべきでないツイートをRTしてしまったごめんなさい","","","",""
"960408984489312256","","","2018-02-05 07:05:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @pikachutakaha4: Nintendo Laboの特許のページにすげーのあるぞって噂になってるから
あんま期待せずに見に行ったら本当に凄かった https://t.co/oLWUEE4ujf","960387832811470848","3315811705","2018-02-05 05:41:17 +0000","https://twitter.com/pikachutakaha4/status/960387832811470848/photo/1,https://twitter.com/pikachutakaha4/status/960387832811470848/photo/1"
"960406793150111744","","","2018-02-05 06:56:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ropross: 香港の地下鉄の駅にあった広告。大丈夫なんか、これ・・・ https://t.co/kJhIti3dXw","959721129240707072","17752874","2018-02-03 09:32:02 +0000","https://twitter.com/ropross/status/959721129240707072/photo/1,https://twitter.com/ropross/status/959721129240707072/photo/1"
"960406538086002688","","","2018-02-05 06:55:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @pad_else: バーチャルYouTuberこええwwwwwwwww https://t.co/UkHs6EwqLL","960049981997531136","2474208715","2018-02-04 07:18:47 +0000","https://twitter.com/pad_else/status/960049981997531136/photo/1,https://twitter.com/pad_else/status/960049981997531136/photo/1,https://twitter.com/pad_else/status/960049981997531136/photo/1,https://twitter.com/pad_else/status/960049981997531136/photo/1,https://twitter.com/pad_else/status/960049981997531136/photo/1,https://twitter.com/pad_else/status/960049981997531136/photo/1,https://twitter.com/pad_else/status/960049981997531136/photo/1,https://twitter.com/pad_else/status/960049981997531136/photo/1"
"960406434495152130","","","2018-02-05 06:55:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @al_mudahassou: 【コミュ障あるある】
・話し始めに「あ…」「まぁ…」を付ける
・自分から話は振らないけど話しかけられたらそれなりに応じる
・仲良い奴の前ではやたらテンション高い
・電話が苦手
・沈黙が怖い
・2人っきりになると話すことなくて気まずい
・でも…","960098161116069888","899897535929532417","2018-02-04 10:30:14 +0000",""
"960395655930822656","","","2018-02-05 06:12:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","車乗ったまま放置してみた結果 https://t.co/efx7gQoR0s","","","","https://twitter.com/syunpon217/status/960395655930822656/video/1"
"960362409767485440","","","2018-02-05 04:00:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gizmodojapan: 誰の顔でもニコラス・ケイジに...AIはどこまで映像内の顔をスワップできるの？ #人物 #映画 #AI（人工知能） #エンターテインメント https://t.co/RuyFw1pKvO https://t.co/o8NLoq0P14","960361804147888129","16181752","2018-02-05 03:57:51 +0000","https://www.gizmodo.jp/2018/02/face-off-ai.html?utm_source=twitter&utm_medium=feed&utm_campaign=bebd3f4ce09b39b727c7d9363eb7176e,https://twitter.com/gizmodojapan/status/960361804147888129/photo/1,https://www.gizmodo.jp/2018/02/face-off-ai.html?utm_source=twitter&utm_medium=feed&utm_campaign=bebd3f4ce09b39b727c7d9363eb7176e,https://twitter.com/gizmodojapan/status/960361804147888129/photo/1"
"960360526025863168","","","2018-02-05 03:52:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @suka_t: 出産後数ヶ月のお母さんが警察に免許の更新に行かなければならず、下関警察署に問い合わせたら授乳室もおむつ替えスペースもなく、「講習中に赤ちゃん泣き出したら周りに迷惑だから受講中止してもらいます。講習を受けたことにはなりません」と言われたとの話を聞いた。シン…","959585847992397824","60207566","2018-02-03 00:34:29 +0000",""
"960318388013735936","","","2018-02-05 01:05:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","無理est","","","",""
"960318254601269248","","","2018-02-05 01:04:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tricolorebicol1: 理不尽な人 https://t.co/02m9gvzrI5","960060333162287104","2869079725","2018-02-04 07:59:55 +0000","https://twitter.com/tricolorebicol1/status/960060333162287104/photo/1,https://twitter.com/tricolorebicol1/status/960060333162287104/photo/1,https://twitter.com/tricolorebicol1/status/960060333162287104/photo/1,https://twitter.com/tricolorebicol1/status/960060333162287104/photo/1,https://twitter.com/tricolorebicol1/status/960060333162287104/photo/1,https://twitter.com/tricolorebicol1/status/960060333162287104/photo/1,https://twitter.com/tricolorebicol1/status/960060333162287104/photo/1,https://twitter.com/tricolorebicol1/status/960060333162287104/photo/1"
"960318075538042880","","","2018-02-05 01:04:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @joker_budou: Twitterは回転寿司。好きなネタだけとって、嫌いなネタは見送ればいいのだ。
それを「私このネタ嫌いなんで流さないでください！」って言うのはおかしい。
あなたのためのお店じゃないのだ。","960116859499458560","4266191599","2018-02-04 11:44:32 +0000",""
"960287162905214976","","","2018-02-04 23:01:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","今日からまたやることにした
というかやらねば

まだ半分
無制限にやらせてくれればいいのに https://t.co/Wci3OH9ah3","","","","https://twitter.com/syunpon217/status/960287162905214976/photo/1"
"960285548345671680","","","2018-02-04 22:54:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ちゃんと勉強もしてゲームしてる人は偉いよね
俺は勉強してないのにゲームしてしまっているので要改善","","","",""
"960273227393130497","","","2018-02-04 22:05:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","キルレ低すぎw https://t.co/a4DYT7Dnc5","","","","https://twitter.com/syunpon217/status/960273227393130497/photo/1,https://twitter.com/syunpon217/status/960273227393130497/photo/1,https://twitter.com/syunpon217/status/960273227393130497/photo/1,https://twitter.com/syunpon217/status/960273227393130497/photo/1"
"960158646901469184","","","2018-02-04 14:30:34 +0000","<a href=""http://utabami.com/TodaysTwitterLife/"" rel=""nofollow"">今日のツイライフ</a>","ツイート数:27
RTした数:7
いいねした数:32
https://t.co/UgwkViC9mX","","","","http://utabami.com/TodaysTwitterLife"
"960150835903672322","","","2018-02-04 13:59:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","出たダウンロード地獄 https://t.co/9AL9A1de10","","","","https://twitter.com/syunpon217/status/960150835903672322/photo/1"
"960146298753052672","","","2018-02-04 13:41:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LINE大掃除
最近使った かつ よく使うやつ以外は非表示にしたぜ https://t.co/NAFnTfX02C","","","","https://twitter.com/syunpon217/status/960146298753052672/photo/1"
"960146073128808449","","","2018-02-04 13:40:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @_sotozaki: 「Swicho」のAndroid版をリリースしました！

Android版Swichoのリンク→https://t.co/VZi0QYF7s5

Android版ではiOS版に先行して新しいステージが遊べます！

iOS版で全クリした方もステージ追…","960137924757999617","147084899","2018-02-04 13:08:14 +0000","https://play.google.com/store/apps/details?id=sotozakimasanori.swicho,https://play.google.com/store/apps/details?id=sotozakimasanori.swicho,https://itunes.apple.com/jp/app/swicho/id1332440132?mt=8,https://twitter.com/_sotozaki/status/960137924757999617/photo/1,https://twitter.com/_sotozaki/status/960137924757999617/photo/1"
"960145973044379648","","","2018-02-04 13:40:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tomoyanandayo: 将来有望... https://t.co/WDFmCwjO1H","959819078276796419","204139493","2018-02-03 16:01:15 +0000","https://twitter.com/tomoyanandayo/status/959819078276796419/photo/1,https://twitter.com/tomoyanandayo/status/959819078276796419/photo/1,https://twitter.com/tomoyanandayo/status/959819078276796419/photo/1,https://twitter.com/tomoyanandayo/status/959819078276796419/photo/1,https://twitter.com/tomoyanandayo/status/959819078276796419/photo/1,https://twitter.com/tomoyanandayo/status/959819078276796419/photo/1,https://twitter.com/tomoyanandayo/status/959819078276796419/photo/1,https://twitter.com/tomoyanandayo/status/959819078276796419/photo/1"
"960115881232670720","","","2018-02-04 11:40:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @s_saihi: 夫婦 with 息子(0)でポプテピピック視聴。

TV「ポプテピピック！」
僕&amp;嫁「わはは」
息子「……ﾎﾟ」
僕&amp;嫁「！？」
息子「ﾎﾟﾌﾟﾁｪ
僕「やめろーーーっ！！！！」
嫁「初めて喋る言葉はママとかパパとかにしてくれぇーーーー！！！！」","960071694579740672","138064841","2018-02-04 08:45:03 +0000",""
"960102554905362432","","","2018-02-04 10:47:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ん？ https://t.co/11BI5yzk3R","","","","https://twitter.com/syunpon217/status/960102554905362432/photo/1"
"960099094516580353","","","2018-02-04 10:33:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","こういうところに隠れてばっかいるのも面白みがない https://t.co/1eghNEqjWn","","","","https://twitter.com/syunpon217/status/960050377864310784"
"960086447079407617","","","2018-02-04 09:43:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","他の人より多く頑張った人が他の人より多くの利益を得られる

それって当たり前じゃない？ https://t.co/EeVbrfE4B7","","","","https://twitter.com/syunpon217/status/960086447079407617/photo/1,https://twitter.com/syunpon217/status/960086447079407617/photo/1"
"960079021986861057","","","2018-02-04 09:14:10 +0000","<a href=""http://www.163.com"" rel=""nofollow"">KNIVES OUT</a>","ガスで死んだ
悲し https://t.co/X5uojRYrZX","","","","https://twitter.com/syunpon217/status/960079021986861057/photo/1"
"960063946240622592","","","2018-02-04 08:14:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","写真撮ろうと思って出かけて、
途中でカメラを忘れたことに気づいた","","","",""
"960057356628316160","","","2018-02-04 07:48:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","まぁ物資は全然手に入らない https://t.co/1eghNEqjWn","","","","https://twitter.com/syunpon217/status/960050377864310784"
"960050377864310784","","","2018-02-04 07:20:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ここに隠れていれば終盤まで残りやすいことが分かった
ただし安全地帯には注意！
(この後安全地帯に入れず死亡) https://t.co/SvwaK12A35","","","","https://twitter.com/syunpon217/status/960050377864310784/photo/1"
"960039272098054144","","","2018-02-04 06:36:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","荒野行動
普通にフレンドのゲーム観戦できたのね","","","",""
"960027663279702017","","","2018-02-04 05:50:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","いろいろと言いたいことがある https://t.co/CMLwCCTnag","","","","https://twitter.com/syunpon217/status/960027663279702017/video/1"
"960021636266188801","","","2018-02-04 05:26:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @My_kwk_N: メトロックに出演するというとんでもない事態が起きておりますが

ここで現在の母の様子をご覧下さい。 https://t.co/8DhtwNzfj1","959722538510139392","2897656159","2018-02-03 09:37:38 +0000","https://twitter.com/My_kwk_N/status/959722538510139392/photo/1,https://twitter.com/My_kwk_N/status/959722538510139392/photo/1"
"960016018310508545","","","2018-02-04 05:03:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","結構欲しさある https://t.co/lIoZnUfUJS","","","","https://twitter.com/syunpon217/status/960016018310508545/photo/1,https://twitter.com/syunpon217/status/960016018310508545/photo/1"
"959996982814060544","","","2018-02-04 03:48:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","妖怪ウォッチは2の頃が一番面白かった","","","",""
"959993397003018241","","","2018-02-04 03:33:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @renoru_: 園児の方が鬼すぎる https://t.co/JYMadR1eIk","959627987011346432","815728940396335104","2018-02-03 03:21:55 +0000","https://twitter.com/renoru_/status/959627987011346432/photo/1,https://twitter.com/renoru_/status/959627987011346432/photo/1,https://twitter.com/renoru_/status/959627987011346432/photo/1,https://twitter.com/renoru_/status/959627987011346432/photo/1,https://twitter.com/renoru_/status/959627987011346432/photo/1,https://twitter.com/renoru_/status/959627987011346432/photo/1"
"959975898085695488","","","2018-02-04 02:24:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","やっべターゲットやんなきゃ","","","",""
"959969778432491520","","","2018-02-04 02:00:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","個人情報漏洩だ！！
うかつだった","","","",""
"959969219004612608","","","2018-02-04 01:57:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","荒野行動をよくやる時間帯(単位は時)","","","",""
"959944559735144448","","","2018-02-04 00:19:52 +0000","<a href=""http://www.163.com"" rel=""nofollow"">KNIVES OUT</a>","https://t.co/R7CGgZf8tC","","","","https://twitter.com/syunpon217/status/959944559735144448/photo/1"
"959821904201662464","","","2018-02-03 16:12:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","プロモツイートにクソリプ送りつけるみたいなハッシュタグなかったっけ？","","","",""
"959820289294008320","","","2018-02-03 16:06:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hirobikkuri2: ちょ、 https://t.co/K0IVeV5d46","959798438941442049","2836666680","2018-02-03 14:39:14 +0000","https://twitter.com/hirobikkuri2/status/959798438941442049/photo/1,https://twitter.com/hirobikkuri2/status/959798438941442049/photo/1"
"959799083756957696","","","2018-02-03 14:41:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","今日は結構いきましたね https://t.co/Y4KCWa4SbG","","","","https://twitter.com/syunpon217/status/959796274491940866"
"959799001791971328","","","2018-02-03 14:41:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hide_away0330: クラスの男子が
「俺ら以外全員陰キャ」
みたいなことを言っていたようですが
学年のラインで暴れて迷惑かけたり
自分たち以外のグループの男子の
顔写真を勝手にTwitterに上げたり
誕生日祝いと言って人を不快にさせたり
そーゆー事するのが「…","959795783204683777","872794650687356928","2018-02-03 14:28:41 +0000",""
"959796274491940866","","","2018-02-03 14:30:38 +0000","<a href=""http://utabami.com/TodaysTwitterLife/"" rel=""nofollow"">今日のツイライフ</a>","ツイート数:41
RTした数:21
いいねした数:79
https://t.co/UgwkViC9mX","","","","http://utabami.com/TodaysTwitterLife"
"959791449473613825","","","2018-02-03 14:11:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","別れたことで見えてくる何かもあるのでは？ https://t.co/5DxWnE6gIh","","","","https://twitter.com/ill__boy/status/959403831074308096"
"959791205537103872","","","2018-02-03 14:10:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @yuutaro02: 旦那が子供達を寝かしつけてる時の会話。

旦那「クイズな。
お父さんがウンコを漏らして、6歳も漏らしました。3歳は2回も漏らしました。
全部で何回漏らしたでしょうか!?」

3歳「おかあさんが  よんかいおこる」

6歳「すごい！足し算できてる！」…","959422452714504192","407561037","2018-02-02 13:45:12 +0000",""
"959790251571949569","","","2018-02-03 14:06:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","入浴中の鼻血はキツイ","","","",""
"959772448877981697","","","2018-02-03 12:55:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @monnsutokunn000: スマホゲームの運営はこの運営を見習うべきだと思う。 https://t.co/Bz0HlRdxON","959579019992641536","777690600099287040","2018-02-03 00:07:21 +0000","https://twitter.com/monnsutokunn000/status/959579019992641536/photo/1,https://twitter.com/monnsutokunn000/status/959579019992641536/photo/1,https://twitter.com/monnsutokunn000/status/959579019992641536/photo/1,https://twitter.com/monnsutokunn000/status/959579019992641536/photo/1,https://twitter.com/monnsutokunn000/status/959579019992641536/photo/1,https://twitter.com/monnsutokunn000/status/959579019992641536/photo/1,https://twitter.com/monnsutokunn000/status/959579019992641536/photo/1,https://twitter.com/monnsutokunn000/status/959579019992641536/photo/1"
"959767726431526913","","","2018-02-03 12:37:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","今年は節分感全然なかった
からめるさんの動画みて豆食べただけだ","","","",""
"959760531056820224","","","2018-02-03 12:08:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @purinharumaki: ハイテンション節分 https://t.co/7dFnsNjx2o","827490851169263616","1227933728","2017-02-03 12:16:07 +0000","https://twitter.com/purinharumaki/status/827490851169263616/video/1,https://twitter.com/purinharumaki/status/827490851169263616/video/1"
"959757190763397120","","","2018-02-03 11:55:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","自分でゲームの素材の絵とかBGMとか3Dモデルとか作れるのホントにすごい","","","",""
"959756094028394496","","","2018-02-03 11:50:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","グリーはSupercell訴えたから嫌い https://t.co/zJuzsetNTS","","","","https://twitter.com/syunpon217/status/959756094028394496/photo/1"
"959754461198434304","","","2018-02-03 11:44:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @num89th: 「なんで音ゲーばっかでクレーンゲームとかやらないの？」

「同じ100円でボタンを押せる回数が違うもん」

「ボタンを押せる回数」

「1曲で2000回以上押す譜面を1プレーで3回やったら、100円で3回しか押せないクレーンゲーム換算で20万円分押せる…","959611917487587328","201475801","2018-02-03 02:18:04 +0000",""
"959754241492447233","","","2018-02-03 11:43:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gamecast_blog: ゲームやメーカーを応援したいときはいいね、じゃなくてRTするんだぜ……。","959702130482270208","217264761","2018-02-03 08:16:32 +0000",""
"959751951041769472","","","2018-02-03 11:34:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kosaber__13: おい、人が湯きりをしてるのに水を入れるな💢 https://t.co/5mKDRd0PtD","959376451605708801","551199455","2018-02-02 10:42:25 +0000","https://twitter.com/kosaber__13/status/959376451605708801/photo/1,https://twitter.com/kosaber__13/status/959376451605708801/photo/1"
"959751555837698049","","","2018-02-03 11:32:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @moca622: 何度聞いても吹く https://t.co/5R80xha0fb","959025787285389313","277522370","2018-02-01 11:29:00 +0000","https://twitter.com/moca622/status/959025787285389313/video/1,https://twitter.com/moca622/status/959025787285389313/video/1"
"959724280895356932","","","2018-02-03 09:44:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sleepyslowsheep: 開発中の音楽とシンクロする3Dアクション。
レーザーを撃つとピアノが、ダッシュではストリングスが鳴り響いたり、プレイに応じて音楽が形を変えていきます
後半のボス戦では、敵の行動と一緒に戦いながら音楽を作り上げていく感じで。1月体験版配布…","947378967337615360","55616510","2017-12-31 08:08:41 +0000","https://twitter.com/sleepyslowsheep/status/947378967337615360/video/1"
"959717307843952640","","","2018-02-03 09:16:51 +0000","<a href=""http://www.163.com"" rel=""nofollow"">KNIVES OUT</a>","https://t.co/2ijLEEXVnm","","","","https://twitter.com/syunpon217/status/959717307843952640/photo/1"
"959708913070321664","","","2018-02-03 08:43:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","悲しい...
良い装備手に入れてたのに...
油断してた...... https://t.co/QK9Wij984o","","","","https://twitter.com/syunpon217/status/959708913070321664/video/1"
"959703293524979712","","","2018-02-03 08:21:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ダメじゃんソフトバンク https://t.co/1ZSSJc8FNS","","","","https://twitter.com/syunpon217/status/959703293524979712/photo/1,https://twitter.com/syunpon217/status/959703293524979712/photo/1"
"959672812783874048","","","2018-02-03 06:20:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","大体どんなゲームもヘタクソなんだよな","","","",""
"959672059025440769","","","2018-02-03 06:17:03 +0000","<a href=""http://www.163.com"" rel=""nofollow"">KNIVES OUT</a>","😭 https://t.co/yUYLGampaP","","","","https://twitter.com/syunpon217/status/959672059025440769/photo/1"
"959644493552132097","","","2018-02-03 04:27:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bozu_108: 声が小さい人にしか分からないこと選手権

最優秀賞
「え？」って言われるのが恐怖

金賞
自分の声がどのくらい出せば聞こえるかわからない

入選
自分からしたらなかなかの大きさの声が出てる

国語の音読で次の人が
先生どこ読めばいいですか？
て言うの…","959576357582729216","2803477274","2018-02-02 23:56:46 +0000",""
